Rev_Total,Bal_Total,Offer,AGE,CHQ,CARD,SAV1,LOAN,MORT,INSUR,PENS,Check,CD,MM,Savings,AccountAge
2.3,1255.9159845,1,47,1,1,0,0,1,1,1,1,0,1,1,14
0.86,311.95044678,1,55,1,1,1,0,0,1,1,1,0,1,1,15
0.34,419.35285669,1,49,1,1,0,0,1,1,1,1,0,1,1,15
1.02,539.21555567,1,47,1,1,0,0,0,1,1,1,0,1,1,12
2.43,2048.5459332,1,58,1,1,0,0,0,0,1,1,0,0,0,6
5.9,2134.9554555,1,54,1,1,0,0,0,1,1,1,0,1,1,14
3.74,4332.5059233,1,60,1,1,1,0,0,0,0,1,0,0,0,14
0.15,11.408872306,1,67,1,1,0,0,0,0,0,1,0,0,0,9
0.85,57.553847351,1,66,0,1,0,0,1,1,1,1,0,1,1,10
0.18,10.352299551,1,35,1,1,0,0,1,0,0,1,0,0,0,14
13.58,4182.1112998,1,34,1,1,0,1,0,0,0,1,1,0,0,8
4.21,7130.2803535,1,31,1,1,0,0,0,1,1,1,0,1,1,11
0.9,2862.2513573,1,27,1,1,1,1,0,0,1,1,1,0,0,1
2.03,79.127036328,1,33,1,1,0,0,0,0,1,1,0,0,0,1
2.94,2334.4881423,1,30,1,1,0,1,0,1,0,1,1,1,1,6
1.07,240.99266913,1,38,0,1,0,0,0,0,0,1,0,0,0,8
1.91,374.19576752,1,45,0,1,0,0,0,0,1,1,0,0,0,8
3.26,278.61335633,1,38,0,1,0,0,0,0,1,1,0,0,0,8
0.97,66.875138338,1,38,0,1,0,0,0,0,1,1,0,0,0,7
0.68,21.810889029,1,38,0,1,0,0,0,0,1,1,0,0,0,6
12.25,7088,1,39,1,1,0,1,0,0,1,1,1,0,0,9
3.94,5220.3579511,1,38,1,1,0,1,1,0,0,1,1,0,0,8
3.05,2026.9308139,1,43,1,1,1,0,0,0,1,1,0,0,0,16
2.47,5016.4809965,1,44,1,1,0,1,0,0,1,1,1,0,0,9
1.12,1446.9277824,1,42,1,1,0,0,0,0,1,1,0,0,0,16
22.06,21280,0,42,1,0,0,1,0,1,1,0,1,1,1,7
9.64,7250.024463,1,39,1,1,0,1,0,0,0,1,1,0,0,3
4.55,1348.5909611,1,38,1,1,0,0,0,0,1,1,0,0,0,8
0.61,177.65265542,1,36,1,1,0,0,1,1,1,1,0,1,1,8
3.87,2316.1314708,1,42,1,1,0,0,1,0,0,1,0,0,0,13
3.72,3786.1693165,1,42,1,1,1,0,1,1,0,1,0,1,1,8
1.9,5749.4708204,1,39,1,1,0,1,0,1,1,1,1,1,1,9
0.11,3.23635832,1,50,0,1,0,0,0,0,0,1,0,0,0,9
0.89,39.741053612,1,53,0,1,0,0,0,0,1,1,0,0,0,10
5.21,3273.1088621,1,48,0,1,0,0,0,0,1,1,0,0,0,7
1.71,2228.3220306,1,49,0,1,0,0,0,0,0,1,0,0,0,9
1.5,994.46142953,1,57,0,1,0,0,0,0,0,1,0,0,0,7
0.38,292.61024639,1,60,0,1,0,0,0,0,1,1,0,0,0,10
17.63,10092.501097,1,55,0,1,0,0,0,0,1,1,0,0,0,7
7.1,12389.197228,1,49,0,1,0,0,0,0,1,1,0,0,0,9
9.19,4574.6690063,1,60,0,1,0,0,0,1,0,1,0,1,1,7
1.01,1376.4863793,1,52,1,1,0,0,0,0,0,1,0,0,0,12
3.33,383.97604134,1,54,1,1,1,0,0,1,1,1,0,1,1,10
4.3,5182.5205951,1,53,1,1,0,0,1,0,0,1,0,0,0,13
3.46,775.09525458,1,51,1,1,0,0,0,1,0,1,0,1,1,9
0.23,266.12329673,1,58,1,1,0,0,0,0,1,1,0,0,0,10
2.88,1027.2198466,1,56,1,1,0,1,0,1,0,1,1,1,1,9
1.7,586.42039615,1,50,1,1,0,0,1,1,1,1,0,1,1,12
1.19,198.4452827,1,57,1,1,0,0,0,0,0,1,0,0,0,6
1.38,62.435670915,1,65,1,1,1,0,1,0,1,1,0,0,0,7
4.76,1081.1271412,1,50,1,1,0,0,0,1,1,1,0,1,1,15
1.98,454.2842289,1,51,1,1,1,0,0,1,0,1,0,1,1,12
0.26,109.38288601,1,60,1,1,0,0,1,0,0,1,0,0,0,3
2.09,75.904240828,1,56,1,1,0,0,0,0,1,1,0,0,0,15
4.51,87.166838764,1,67,1,1,0,0,0,0,1,1,0,0,0,12
1.78,2838.1860679,1,83,1,1,0,0,0,0,0,1,0,0,0,12
0.22,651.57755601,1,24,1,1,0,1,1,0,1,1,1,0,0,8
3.49,31758.365471,1,23,1,0,1,1,1,1,1,1,1,1,1,6
2.86,508.9499415,1,25,1,1,0,0,0,0,1,1,0,0,0,1
1.68,1164.590837,1,31,0,1,0,0,0,0,1,1,0,0,0,6
0.28,23.511255297,1,35,0,1,0,0,0,0,1,1,0,0,0,7
1.86,290.01815228,1,30,0,1,0,0,0,0,1,1,0,0,0,6
0.6,1528.8282215,1,31,1,1,0,0,0,0,1,1,0,0,0,4
0.93,3300.1292336,1,35,1,1,0,0,0,0,0,1,0,0,0,8
7.62,492.81446523,1,30,0,1,0,0,0,0,1,1,0,0,0,3
6.01,8932.0595058,1,30,0,1,0,0,0,0,1,1,0,0,0,6
15.69,4528.0641209,1,35,0,1,0,0,0,0,0,1,0,0,0,6
8.58,1662.846128,1,34,0,1,0,0,0,0,1,1,0,0,0,4
0.46,19.290077639,1,29,1,1,0,0,0,0,0,1,0,0,0,7
3.32,1474.0611791,1,35,1,1,0,0,0,0,0,1,0,0,0,9
2.35,451.47818991,1,29,1,1,0,0,0,0,0,1,0,0,0,3
0.35,10.07162065,1,33,1,1,0,0,1,0,1,1,0,0,0,9
0.17,51.346086616,1,35,1,1,0,0,1,0,1,1,0,0,0,5
1.28,794.36033387,1,29,1,1,1,0,0,0,0,1,0,0,0,1
7.07,6543.2593385,1,35,1,1,0,0,1,1,1,1,0,1,1,7
3.5,1636.4819434,1,35,1,1,0,0,0,0,0,1,0,0,0,6
5.5,252.4257463,1,30,1,1,0,0,1,1,0,1,0,1,1,12
3.2,16136,1,34,1,1,1,0,1,1,1,1,0,1,1,9
3.63,1600.7984737,1,29,1,1,1,0,0,0,0,1,0,0,0,2
2.57,394.14365904,1,30,1,1,0,0,1,0,1,1,0,0,0,5
0.38,8.1599909575,1,35,1,1,0,0,0,0,0,1,0,0,0,15
0.3,168.68219526,1,32,1,1,0,0,0,0,1,1,0,0,0,12
3.64,475.53726877,1,29,1,1,1,0,0,1,1,1,0,1,1,10
0.66,665.04710524,1,32,1,1,1,0,1,0,0,1,0,0,0,7
1.52,2660.976836,1,30,1,1,0,1,0,0,1,1,1,0,0,9
2.54,2385.1920438,1,29,1,1,0,1,0,1,1,1,1,1,1,4
0.78,15.044271756,1,30,1,1,0,0,0,1,0,1,0,1,1,12
2.47,2466.8268673,1,33,1,1,1,0,0,1,0,1,0,1,1,8
2.03,7679.2954061,1,31,1,1,0,1,0,1,0,1,1,1,1,5
1.61,50.629815559,1,37,0,1,0,0,0,0,0,1,0,0,0,8
1.33,819.54397372,1,40,0,1,0,0,0,0,0,1,0,0,0,6
3.38,2090.364153,1,45,0,1,0,0,0,0,0,1,0,0,0,9
17.26,11528.970158,1,37,0,1,0,0,0,0,0,1,0,0,0,6
0.16,2.5887316203,1,37,0,1,0,0,0,0,1,1,0,0,0,6
0.84,524.09399775,1,38,0,1,0,0,0,0,1,1,0,0,0,10
0.53,67.980739734,1,45,0,1,0,0,0,0,0,1,0,0,0,3
0.33,14.095745032,1,43,0,1,0,0,0,0,0,1,0,0,0,6
2.36,17.331481931,1,45,0,1,0,0,0,0,1,1,0,0,0,5
5.21,2200.7159669,1,41,0,1,0,0,0,0,0,1,0,0,0,9
1.68,1362.1610693,1,43,0,1,0,0,0,0,0,1,0,0,0,7
0.12,16.803859265,1,45,0,1,0,0,0,0,1,1,0,0,0,6
1.31,2758.0271689,1,42,0,1,0,0,0,0,1,1,0,0,0,8
7.16,3669.0996192,1,36,0,1,0,0,0,0,0,1,0,0,0,8
2.57,2584.3598024,1,39,0,1,0,0,0,0,0,1,0,0,0,7
5.84,1292.9529512,1,40,0,1,0,0,0,0,0,1,0,0,0,7
1.24,394.11787676,1,38,0,1,0,0,0,0,1,1,0,0,0,6
3.26,3502.9642686,1,44,0,1,0,0,0,0,1,1,0,0,0,6
0.95,1689.1137094,1,44,0,1,0,0,0,0,0,1,0,0,0,7
5.01,212.97065944,1,43,0,1,0,0,0,0,1,1,0,0,0,7
0.39,21.723862063,1,37,0,1,0,0,0,0,0,1,0,0,0,9
4.91,3522.6963149,1,41,0,1,0,0,0,0,1,1,0,0,0,5
0.05,1.7046288195,1,37,0,1,0,0,0,0,1,1,0,0,0,8
1.98,118.91628077,1,39,0,1,0,0,0,0,0,1,0,0,0,6
2.06,221.85962515,1,43,0,1,0,0,0,0,0,1,0,0,0,9
1.56,56.42854629,1,42,0,1,0,0,0,0,0,1,0,0,0,8
21.04,9984.7172925,1,38,0,1,0,0,0,0,1,1,0,0,0,8
2.28,21071,0,45,1,0,1,1,1,1,1,1,1,1,1,5
0.85,1978.3792872,1,37,1,1,0,0,1,1,1,1,0,1,1,11
0.12,8.6213434728,1,39,1,1,0,0,0,0,0,1,0,0,0,10
5.28,8680,1,43,1,1,0,0,1,0,1,1,0,0,0,14
3.2,754.03354938,1,42,1,1,0,1,0,1,1,1,1,1,1,8
2.12,4616.9471185,1,42,1,1,0,1,0,0,0,1,1,0,0,14
0.94,168.03051834,1,45,1,1,0,0,0,0,1,1,0,0,0,8
0.34,2.2251258195,1,43,0,1,1,0,0,0,0,1,0,0,0,2
2.93,2465.4397061,1,37,1,1,0,0,0,1,0,1,0,1,1,8
0.38,15.010258603,1,36,1,1,0,0,0,1,1,1,0,1,1,8
3.97,10336.295273,1,44,1,1,1,1,1,1,0,1,1,1,1,8
0.22,162.84505299,1,45,1,1,0,0,1,0,0,1,0,0,0,3
0.09,11.761476648,1,38,1,1,0,0,1,0,0,1,0,0,0,13
7.56,8138.5758867,1,44,1,1,0,1,0,0,1,1,1,0,0,12
2.06,1954.4027267,1,40,1,1,0,0,0,0,1,1,0,0,0,10
2.6,2403.3695758,1,45,1,1,0,0,0,0,0,1,0,0,0,10
2.15,1354.1108016,1,40,1,1,0,0,0,0,0,1,0,0,0,8
0.19,9.7831987607,1,43,1,1,0,0,0,0,0,1,0,0,0,9
1.71,498.9187282,1,39,1,1,0,0,0,1,1,1,0,1,1,7
0.24,60.291865872,1,43,1,1,0,0,1,1,0,1,0,1,1,9
1.96,1168.868535,1,44,1,1,0,0,0,0,0,1,0,0,0,9
6.08,4976.5286117,1,41,1,1,0,1,0,1,1,1,1,1,1,7
1.64,2998.0440274,1,36,1,1,1,0,0,1,0,1,0,1,1,10
2.38,753.19575758,1,40,1,1,0,0,0,0,1,1,0,0,0,9
9.5,5484.9173197,1,37,1,1,0,1,1,1,0,1,1,1,1,6
25.96,12516.108866,1,41,1,1,0,1,0,0,1,1,1,0,0,9
0.26,8.6101025346,1,39,1,1,0,0,1,0,0,1,0,0,0,14
2.36,616.36251743,1,41,1,1,1,0,1,1,1,1,0,1,1,5
3.9,1238.8427412,1,39,1,1,1,0,1,1,1,1,0,1,1,15
3.39,7776.1848971,1,37,1,1,0,1,1,1,0,1,1,1,1,8
0.53,6.6711878752,1,45,0,1,0,0,0,0,0,1,0,0,0,9
0.44,196.56207489,1,40,1,1,0,0,1,1,1,1,0,1,1,16
3.63,11293.011263,1,42,1,1,1,0,1,1,1,1,0,1,1,12
5.62,5402.8641194,1,40,1,1,1,1,1,0,1,1,1,0,0,12
2.93,13139.175218,1,44,1,1,0,0,1,1,1,1,0,1,1,15
1.69,2730.600759,1,38,1,1,0,0,0,0,0,1,0,0,0,14
1.86,494,1,37,1,1,0,0,0,0,0,1,0,0,0,6
2.54,3312.8754733,1,37,1,1,0,1,0,0,1,1,1,0,0,7
1.54,482.47728162,1,41,1,1,1,0,0,1,0,1,0,1,1,12
8.96,4930.4640254,1,43,1,1,1,1,0,0,1,1,1,0,0,11
2.02,32.732935296,1,38,1,1,1,0,0,1,1,1,0,1,1,15
2.07,148.51860073,1,41,1,1,0,0,0,0,0,1,0,0,0,7
0.48,209.70739252,1,44,1,1,1,0,1,0,1,1,0,0,0,7
7.1,261.21431878,1,37,1,1,1,0,1,0,1,1,0,0,0,9
1.42,2175.3915787,1,40,1,1,0,0,0,1,1,1,0,1,1,9
10.66,8242.242933,1,41,1,1,0,0,0,1,1,1,0,1,1,6
3.3,3108.7149189,1,42,1,1,0,1,0,0,0,1,1,0,0,15
5.37,4521.9556774,1,42,1,1,0,1,0,0,1,1,1,0,0,7
0.42,40.3316582,1,40,1,1,0,0,0,1,1,1,0,1,1,8
3.37,1014.9458497,1,44,1,1,0,0,1,0,0,1,0,0,0,16
7.87,1690.4854494,1,56,0,1,0,0,0,0,0,1,0,0,0,7
0.25,4.6168829746,1,56,0,1,0,0,0,0,0,1,0,0,0,6
1.71,360.14240861,1,65,0,1,0,0,0,0,1,1,0,0,0,7
0.31,6.8081196546,1,57,0,1,0,0,0,0,0,1,0,0,0,9
0.81,2826.1559329,1,62,0,1,0,0,0,0,0,1,0,0,0,8
1.15,524.8234801,1,50,0,1,0,0,0,0,0,1,0,0,0,10
3.77,3734,1,53,0,1,0,0,0,0,0,1,0,0,0,8
18.04,4738.5846398,1,62,0,1,0,0,0,0,0,1,0,0,0,8
0.33,15.934811115,1,56,0,1,0,0,0,0,0,1,0,0,0,8
1.35,776.90890101,1,62,0,1,0,0,0,0,0,1,0,0,0,8
0.13,15.073284762,1,53,0,1,0,0,0,0,1,1,0,0,0,5
0.1,3.1326097251,1,64,0,1,0,0,0,0,0,1,0,0,0,7
0.12,8.5568850369,1,59,0,1,0,0,0,0,0,1,0,0,0,9
0.5,7.546587175,1,47,0,1,0,0,0,0,0,1,0,0,0,9
4.24,766.98360751,1,47,0,1,0,0,0,0,1,1,0,0,0,4
0.42,132.75765725,1,47,0,1,0,0,0,0,1,1,0,0,0,8
2.85,2032.2214936,1,50,0,1,0,0,0,0,1,1,0,0,0,9
0.19,15.41483146,1,50,0,1,0,0,0,0,1,1,0,0,0,7
0.15,7.8033072594,1,49,0,1,0,0,0,0,0,1,0,0,0,8
2.17,3870.1721224,1,55,0,1,0,0,0,0,0,1,0,0,0,9
0.43,13.044344681,1,54,0,1,0,0,0,0,1,1,0,0,0,5
0.17,19.829767517,1,57,0,1,0,0,0,0,0,1,0,0,0,7
5.85,967.16324002,1,57,0,1,0,0,0,0,1,1,0,0,0,5
3.17,5781.8430092,1,55,0,1,0,0,0,0,0,1,0,0,0,6
0.81,14.827119721,1,46,0,1,0,0,0,0,0,1,0,0,0,8
0.31,9.1147771548,1,50,0,1,0,0,0,0,1,1,0,0,0,6
0.39,11.34276792,1,65,0,1,0,0,0,0,1,1,0,0,0,9
0.37,17.176903364,1,54,0,1,0,0,0,0,0,1,0,0,0,7
2.38,13.329452931,1,55,0,1,0,0,0,0,0,1,0,0,0,7
0.21,14.000782124,1,48,0,1,0,0,0,0,0,1,0,0,0,8
0.15,11.52700881,1,46,0,1,0,0,0,0,1,1,0,0,0,6
2.75,1798.3755292,1,61,0,1,0,0,0,0,0,1,0,0,0,6
5.79,1884.5835431,1,46,0,1,0,0,0,0,0,1,0,0,0,6
0.07,16.419825705,1,63,0,1,0,0,0,0,0,1,0,0,0,8
0.87,1062.3505517,1,65,0,1,0,0,0,0,0,1,0,0,0,10
0.77,346.24517666,1,63,0,1,0,0,0,0,0,1,0,0,0,7
11.03,10676.44794,1,46,0,1,0,0,0,0,1,1,0,0,0,7
7.64,4649.3060078,1,57,0,1,0,0,0,0,0,1,0,0,0,9
2.34,294.12816645,1,53,0,1,0,0,0,0,1,1,0,0,0,9
0.49,13.05709831,1,49,0,1,0,0,0,0,0,1,0,0,0,6
0.63,489.9280309,1,56,0,1,0,0,0,0,1,1,0,0,0,6
4.84,8942.9396927,1,60,0,1,0,0,0,0,1,1,0,0,0,9
0.16,12.742072034,1,51,0,1,0,0,0,0,0,1,0,0,0,9
0.19,14.010389094,1,49,0,1,0,0,0,0,0,1,0,0,0,8
0.49,13.317716856,1,47,0,1,0,0,0,0,1,1,0,0,0,8
19.84,4916.1886936,1,63,0,1,0,0,0,0,1,1,0,0,0,8
1.82,2498.1979025,1,46,0,1,0,0,0,0,1,1,0,0,0,8
1.7,18.68467625,1,61,0,1,0,0,0,0,1,1,0,0,0,8
0.06,10.597163844,1,61,0,1,0,0,0,0,1,1,0,0,0,8
3.45,2817.482136,1,52,0,1,0,0,0,0,1,1,0,0,0,4
3.11,7696.5706436,1,46,0,1,0,0,0,0,0,1,0,0,0,6
5.68,6038.5471174,1,51,0,1,0,0,0,0,0,1,0,0,0,6
0.11,14.687026009,1,50,0,1,0,0,0,0,0,1,0,0,0,7
1.19,8.6640193126,1,61,0,1,0,0,0,0,0,1,0,0,0,8
2.2,2808.9427699,1,65,0,1,0,0,0,0,0,1,0,0,0,7
0.39,11.082488216,1,55,0,1,0,0,0,0,1,1,0,0,0,6
0.98,7.145226033,1,48,0,1,0,0,0,0,0,1,0,0,0,6
3.63,3558.4780228,1,64,0,1,0,0,0,0,0,1,0,0,0,6
3.81,1632.6409708,1,65,0,1,0,0,0,0,1,1,0,0,0,6
5.72,4618.4401768,1,61,0,1,0,0,0,0,1,1,0,0,0,6
0.1,1.9580138153,1,58,1,1,0,0,1,0,1,1,0,0,0,13
9.39,10360.385535,1,52,1,1,0,1,1,0,0,1,1,0,0,11
2.01,9418.8165862,1,47,1,1,0,1,0,0,0,1,1,0,0,7
1.15,14.814329125,1,52,1,1,1,0,0,0,1,1,0,0,0,6
2.03,3514.9797421,1,49,1,1,0,1,1,0,0,1,1,0,0,14
1.17,83.130317677,1,61,1,1,1,0,1,1,1,1,0,1,1,11
3.44,130.61829997,1,65,1,1,0,0,1,0,0,1,0,0,0,13
5.68,4388.5069105,1,49,1,1,0,1,1,0,1,1,1,0,0,14
0.85,7.6590650355,1,55,1,1,0,0,1,0,0,1,0,0,0,14
2.19,8697.7608042,1,46,1,1,1,1,1,1,1,1,1,1,1,15
1.84,29437,0,49,1,0,0,1,1,1,1,1,1,1,1,5
6.75,3550.7052253,1,58,1,1,0,1,0,0,1,1,1,0,0,12
1.7,1233.37789,1,51,1,1,1,0,0,0,1,1,0,0,0,9
6.93,1324.6454548,1,54,1,1,0,0,0,0,0,1,0,0,0,10
1.31,264.29432105,1,62,1,1,0,0,1,0,1,1,0,0,0,6
0.32,7.1589160721,1,61,1,1,0,0,1,0,0,1,0,0,0,9
1.15,7.4498783068,1,47,1,1,0,0,1,0,1,1,0,0,0,12
2.13,6335.7377719,1,50,1,1,1,0,0,1,0,1,0,1,1,13
8.11,7492.4226359,1,53,1,1,0,1,0,1,1,1,1,1,1,10
7.3,7586.2407683,1,50,1,1,0,0,1,1,1,1,0,1,1,7
4.45,5618.5107022,1,56,1,1,0,0,1,0,1,1,0,0,0,13
8.75,856.97318264,1,47,1,1,0,0,0,0,1,1,0,0,0,7
1.37,11686.901505,1,46,1,1,0,1,0,0,0,1,1,0,0,16
1.68,9065.9555739,1,56,1,1,0,1,0,1,1,1,1,1,1,11
0.12,200.73985866,1,49,1,1,0,0,1,1,1,1,0,1,1,15
2.02,782.87547611,1,56,0,1,1,0,1,1,1,1,0,1,1,5
14.98,504.51457027,1,53,1,1,0,0,0,0,0,1,0,0,0,9
0.2,42.967467169,1,60,1,1,0,0,0,1,1,1,0,1,1,7
0.4,16.369782484,1,64,1,1,0,0,0,0,0,1,0,0,0,6
4.89,453.25692671,1,59,1,1,0,0,0,1,0,1,0,1,1,8
5.19,624.32095367,1,51,1,1,0,0,0,1,0,1,0,1,1,15
5.62,4198.5840985,1,54,1,1,0,1,0,0,1,1,1,0,0,9
8.81,7293.9573976,1,55,1,1,1,1,0,1,1,1,1,1,1,14
1.59,92.942897194,1,64,1,1,0,0,0,0,0,1,0,0,0,12
1.83,356.21358716,1,52,0,1,0,0,0,1,1,1,0,1,1,15
1.37,837.29412116,1,58,1,1,1,1,1,0,0,1,1,0,0,7
1.96,1122.527429,1,49,1,1,0,0,0,0,0,1,0,0,0,10
2.54,1068.5989731,1,51,1,1,0,0,0,0,1,1,0,0,0,2
3.02,9737.0974696,1,64,1,1,0,1,1,1,0,1,1,1,1,15
2.05,1642.2329468,1,57,1,1,0,0,0,0,0,1,0,0,0,10
0.09,4.5379398049,1,57,0,1,0,0,1,0,0,1,0,0,0,7
2.5,2420.3640365,1,51,1,1,1,1,0,1,1,1,1,1,1,11
0.7,5334.3471985,1,52,1,1,0,1,0,0,1,1,1,0,0,14
3.98,2080.5202161,1,63,0,1,0,0,0,0,1,1,0,0,0,16
2.45,3790.3060037,1,64,1,1,0,0,0,0,0,1,0,0,0,12
2.69,1600.3185866,1,56,1,1,1,0,1,1,1,1,0,1,1,15
0.14,9.031828674,1,47,0,1,0,0,1,0,1,1,0,0,0,11
1.21,2187.0301084,1,55,1,1,0,0,1,1,0,1,0,1,1,14
5.03,18691.239817,1,58,1,1,1,1,1,0,1,1,1,0,0,15
2.38,11330.317175,1,55,1,1,0,1,1,1,0,1,1,1,1,14
0.81,402.58052767,1,50,0,1,1,0,1,1,1,1,0,1,1,10
6.12,6933.5607165,1,55,1,1,0,1,1,1,0,1,1,1,1,9
1.55,302.64117566,1,64,1,1,0,0,0,1,1,1,0,1,1,14
4.41,464.06924147,1,53,1,1,1,0,0,0,0,1,0,0,0,16
0.82,57.806075455,1,53,1,1,0,0,0,0,1,1,0,0,0,14
0.71,9.5867584225,1,58,1,1,0,0,0,0,1,1,0,0,0,16
3.23,1570.5241435,1,49,1,1,0,0,0,0,1,1,0,0,0,15
0.05,22.56939089,1,47,1,1,0,0,0,0,1,1,0,0,0,7
1.95,3478.5104508,1,49,1,1,0,0,0,0,1,1,0,0,0,12
1.85,11033.349271,1,47,0,1,0,1,0,1,0,1,1,1,1,9
5.14,2556.4683178,1,60,1,1,0,0,1,0,0,1,0,0,0,6
1.89,5461.6972944,1,51,1,1,0,1,1,1,0,1,1,1,1,15
3.59,108.65656512,1,51,1,1,1,0,1,1,1,1,0,1,1,6
0.69,290.36410701,1,64,1,1,0,0,1,1,1,1,0,1,1,16
8.89,4185.1270774,1,55,1,1,1,0,0,0,0,1,0,0,0,11
11.31,1814.8574673,1,47,0,1,0,0,0,0,1,1,0,0,0,6
4.59,3961.7942853,1,56,1,1,1,0,0,1,1,1,0,1,1,7
1,182.12339658,1,51,0,1,1,0,0,1,1,1,0,1,1,15
2.98,10362.001981,1,57,1,1,0,1,0,1,1,1,1,1,1,15
3.87,3442.9725094,1,59,1,1,0,0,0,0,1,1,0,0,0,14
0.6,6968.6256106,1,50,1,1,0,1,0,1,1,1,1,1,1,10
0.43,4.876845743,1,67,0,1,0,0,0,0,1,1,0,0,0,8
0.82,15.771011368,1,68,0,1,0,0,0,0,0,1,0,0,0,9
0.32,766.053945,1,66,0,1,0,0,0,0,0,1,0,0,0,8
0.06,7.9459571144,1,71,1,1,0,0,1,0,0,1,0,0,0,9
1.4,13.330666667,1,25,1,1,0,0,0,0,0,1,0,0,0,1
4.07,966.4938042,1,31,0,1,0,0,0,0,0,1,0,0,0,0
0.16,5.7952485302,1,31,0,1,0,0,0,0,1,1,0,0,0,9
2.69,1338.398072,1,33,0,1,0,0,0,0,0,1,0,0,0,5
1.26,196.98679864,1,34,0,1,0,0,0,0,1,1,0,0,0,6
0.75,602.89396814,1,30,0,1,0,0,0,0,0,1,0,0,0,6
0.07,30.861332803,1,34,0,1,0,0,0,0,0,1,0,0,0,9
0.16,10.602275003,1,35,0,1,0,0,0,0,1,1,0,0,0,10
6.46,612.33772541,1,31,0,1,0,0,0,0,0,1,0,0,0,6
2.74,2163.1746091,1,33,0,1,0,0,0,0,0,1,0,0,0,8
0.16,15.215484799,1,35,0,1,0,0,0,0,0,1,0,0,0,5
0.33,16.709844185,1,28,0,1,0,0,0,0,0,1,0,0,0,6
0.15,5.5929130621,1,34,0,1,1,0,0,0,0,1,0,0,0,0
10.53,5086.4263847,1,33,0,1,0,0,0,0,1,1,0,0,0,8
6.7,1112.8431924,1,34,0,1,0,0,0,0,1,1,0,0,0,8
0.51,204.32222962,1,34,0,1,0,0,0,0,0,1,0,0,0,8
6.78,7272.1677154,1,35,1,1,0,1,0,1,1,1,1,1,1,9
0.53,29.5816422,1,35,1,1,1,0,0,0,1,1,0,0,0,2
2.8,328.63585009,1,34,1,1,0,0,1,0,1,1,0,0,0,7
1.78,2968.5500908,1,30,1,1,0,0,1,0,1,1,0,0,0,8
1.62,3261.7721355,1,31,1,1,0,0,1,1,1,1,0,1,1,13
2.13,5143.7456316,1,31,1,1,1,1,0,1,0,1,1,1,1,6
1.58,776.8435776,1,31,1,1,1,0,0,0,1,1,0,0,0,9
8.81,7641.3457896,1,31,1,1,0,1,0,1,1,1,1,1,1,6
0.55,32.020908883,1,26,1,1,0,0,0,0,1,1,0,0,0,8
21.46,4410.4112088,1,30,1,1,0,0,0,0,1,1,0,0,0,10
2.65,10424.066682,1,35,1,1,0,0,0,1,1,1,0,1,1,10
1.13,173.36808583,1,30,1,1,0,0,0,1,1,1,0,1,1,12
2.29,190.28340268,1,34,1,1,1,0,0,1,1,1,0,1,1,15
0.33,11.054043843,1,35,1,1,0,0,0,0,0,1,0,0,0,3
1.31,143.75047726,1,31,1,1,0,0,1,1,0,1,0,1,1,12
3.26,1449.0219454,1,26,1,1,0,0,0,0,0,1,0,0,0,5
6.61,1777.6826712,1,31,1,1,0,1,1,0,1,1,1,0,0,7
5.29,2331.8509215,1,31,1,1,0,1,0,0,1,1,1,0,0,6
4.55,6031.8470213,1,31,1,1,0,1,0,1,0,1,1,1,1,8
4.33,2856,1,33,1,1,0,0,0,0,0,1,0,0,0,2
3.17,1078.7938476,1,33,1,1,1,0,0,0,0,1,0,0,0,14
9.33,1232.1046226,1,31,0,1,0,0,0,0,0,1,0,0,0,8
3.67,6502.7650771,1,34,1,1,0,1,0,1,0,1,1,1,1,9
3.34,2008,1,31,1,1,0,0,0,1,0,1,0,1,1,7
4.01,6604.4044863,1,29,0,1,0,1,0,1,1,1,1,1,1,6
2.52,1136.9966051,1,35,1,1,0,0,0,0,0,1,0,0,0,14
4.56,9397.7398616,1,27,1,1,1,1,0,0,1,1,1,0,0,7
5.05,1388.4207933,1,35,1,1,0,0,0,0,1,1,0,0,0,6
1.02,548.86652367,1,34,1,1,0,0,0,0,1,1,0,0,0,7
0.76,682.62525348,1,28,1,1,1,0,0,1,1,1,0,1,1,9
2.27,1034.1214135,1,29,1,1,0,0,0,0,0,1,0,0,0,9
0.31,20.741135899,1,32,1,1,0,0,0,0,0,1,0,0,0,3
5.51,3454.551929,1,36,0,1,0,0,0,0,1,1,0,0,0,6
2.73,932.25479639,1,43,0,1,0,0,0,0,0,1,0,0,0,7
3.32,182.67399231,1,36,0,1,0,0,0,0,0,1,0,0,0,8
1.92,370.34417396,1,36,0,1,0,0,0,0,1,1,0,0,0,9
2.36,1996.0051156,1,40,0,1,0,0,0,0,1,1,0,0,0,8
1.79,306.44609405,1,41,0,1,0,0,0,0,1,1,0,0,0,2
0.51,8.2670245693,1,42,0,1,0,0,0,0,0,1,0,0,0,8
0.31,12.936205361,1,44,1,1,0,0,0,0,1,1,0,0,0,8
4.96,2046.5363,1,41,0,1,0,0,0,0,0,1,0,0,0,9
1.71,2538.1951522,1,44,0,1,0,0,0,0,0,1,0,0,0,9
6.81,406.09211329,1,39,0,1,0,0,0,0,0,1,0,0,0,8
2.17,1314.0497577,1,43,0,1,0,0,0,0,0,1,0,0,0,7
3.05,894.81346518,1,44,0,1,0,0,0,0,0,1,0,0,0,3
2.57,406.35327017,1,41,0,1,0,0,0,0,0,1,0,0,0,7
